,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,error_msg,warning_msg
1789,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2511231080,2511231080,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1790,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684623130,2684623130,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1791,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2648501185,2648501185,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1792,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2040502012,2040502012,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1793,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000155,637000155,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1794,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2740891818,2740891818,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1795,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2524614866,2524614866,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1796,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2513237199,2513237199,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1797,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2603880215,2603880215,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1798,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185892,2751185892,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1799,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2744054997,2744054997,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1800,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2593339286,2593339286,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1801,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2585428155,2585428155,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1802,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2623620540,2623620540,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1803,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2593339283,2593339283,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1804,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2522572040,2522572040,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1805,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2582581262,2582581262,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1806,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=641228489,641228489,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1807,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2636415572,2636415572,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1808,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2667527381,2667527381,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1809,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2767802757,2767802757,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1810,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2540341055,2540341055,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1811,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2648501251,2648501251,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1812,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2545555808,2545555808,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1813,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=645058870,645058870,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1814,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2721755797,2721755797,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1815,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2645727571,2645727571,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1816,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2561511172,2561511172,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1817,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939614,2770939614,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1818,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2654587720,2654587720,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1819,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2521172560,2521172560,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1820,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684623295,2684623295,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1821,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2596583626,2596583626,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1822,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718217748,2718217748,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1823,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=650716003,650716003,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1824,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2596583523,2596583523,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1825,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2523533612,2523533612,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1826,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185665,2751185665,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1827,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2728369408,2728369408,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1828,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2740891996,2740891996,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1829,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2556921014,2556921014,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1830,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718218388,2718218388,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1831,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2630968482,2630968482,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1832,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2619619283,2619619283,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1833,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2756170265,2756170265,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1834,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2524023249,2524023249,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1835,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2516653063,2516653063,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1836,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2757320852,2757320852,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1837,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2645728125,2645728125,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1838,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2675903158,2675903158,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1839,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=639633036,639633036,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1840,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2582580855,2582580855,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1841,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2617270922,2617270922,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1842,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718217752,2718217752,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1843,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=644736401,644736401,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1844,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=649633036,649633036,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1845,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000130,637000130,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1846,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2599185196,2599185196,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1847,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2693429904,2693429904,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1848,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=644736349,644736349,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1849,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=650716015,650716015,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1850,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=641522645,641522645,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1851,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2519103105,2519103105,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1852,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640427112,640427112,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1853,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939572,2770939572,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1854,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2636416168,2636416168,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1855,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=639279312,639279312,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1856,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2654587567,2654587567,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1857,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2517572100,2517572100,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1858,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2556921622,2556921622,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1859,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185601,2751185601,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1860,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2563366500,2563366500,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1861,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2728369691,2728369691,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1862,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=643692052,643692052,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1863,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2599185268,2599185268,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1864,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2524023067,2524023067,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1865,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2556793040,2556793040,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1866,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=644736355,644736355,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1867,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2617270770,2617270770,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1868,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939660,2770939660,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1869,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=649990019,649990019,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1870,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2506520041,2506520041,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1871,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2590828807,2590828807,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1872,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939548,2770939548,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1873,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2654588010,2654588010,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1874,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2531839095,2531839095,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1875,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2574179734,2574179734,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1876,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2687453643,2687453643,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1877,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2501533205,2501533205,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1878,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2636415419,2636415419,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1879,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939499,2770939499,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1880,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2563366506,2563366506,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1881,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2744054781,2744054781,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1882,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2509601019,2509601019,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1883,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2711768628,2711768628,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1884,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963039,640963039,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1885,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=646564516,646564516,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1886,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2602041567,2602041567,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1887,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2757320928,2757320928,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1888,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253786,2588253786,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1889,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2558309070,2558309070,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1890,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2734481929,2734481929,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1891,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=643348555,643348555,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1892,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2687453618,2687453618,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1893,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2634166903,2634166903,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1894,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2619618942,2619618942,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1895,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2675903694,2675903694,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1896,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2687453119,2687453119,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1897,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2519103046,2519103046,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1898,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000166,637000166,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1899,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2617270859,2617270859,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1900,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2582581272,2582581272,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1901,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2565956549,2565956549,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1902,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2523533557,2523533557,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1903,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2524614513,2524614513,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1904,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=641228476,641228476,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1905,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2675903151,2675903151,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1906,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2721755812,2721755812,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1907,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2744054876,2744054876,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1908,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000157,637000157,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1909,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2531839189,2531839189,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1910,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2630968673,2630968673,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1911,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2693429871,2693429871,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1912,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939514,2770939514,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1913,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185666,2751185666,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1914,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2524614539,2524614539,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1915,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2596583579,2596583579,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1916,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2511231094,2511231094,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1917,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2648501189,2648501189,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1918,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2504756059,2504756059,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1919,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2687453199,2687453199,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1920,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2708742533,2708742533,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1921,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718218442,2718218442,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1922,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2713897512,2713897512,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1923,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2510065015,2510065015,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1924,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2593339110,2593339110,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1925,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2630968960,2630968960,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1926,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185711,2751185711,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1927,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000324,637000324,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1928,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2756170248,2756170248,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1929,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2513237114,2513237114,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1930,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2528768019,2528768019,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1931,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2509601044,2509601044,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1932,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640753059,640753059,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1933,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939562,2770939562,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1934,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939635,2770939635,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1935,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2558860205,2558860205,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1936,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684623235,2684623235,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1937,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2757320866,2757320866,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1938,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2617271046,2617271046,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1939,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2671180457,2671180457,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1940,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939589,2770939589,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1941,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2558309061,2558309061,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1942,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2756170386,2756170386,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1943,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640069319,640069319,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1944,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2651869757,2651869757,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1945,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341135,638341135,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1946,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2643221416,2643221416,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1947,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2556921618,2556921618,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1948,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253913,2588253913,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1949,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718217915,2718217915,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1950,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2579778530,2579778530,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1951,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2517093010,2517093010,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1952,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2687453499,2687453499,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1953,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253510,2588253510,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1954,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2636416186,2636416186,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1955,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2663763065,2663763065,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1956,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2529292503,2529292503,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1957,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2619619254,2619619254,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1958,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2562617066,2562617066,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1959,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2600255098,2600255098,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1960,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000271,637000271,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1961,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000074,637000074,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1962,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2693429879,2693429879,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1963,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2770939493,2770939493,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1964,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684622544,2684622544,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1965,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2517287022,2517287022,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1966,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2718217957,2718217957,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1967,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2747842543,2747842543,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1968,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2622736522,2622736522,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1969,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2681812934,2681812934,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1970,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2751185708,2751185708,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1971,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684623103,2684623103,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1972,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2734482251,2734482251,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1973,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2636415877,2636415877,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1974,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2540341096,2540341096,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1975,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2721756095,2721756095,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1976,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2630968843,2630968843,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
1977,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2765235945,2765235945,2018-03-21 18:19:08.093248,0,0,,,,0,0,,
